Date,Breed,Weight (kg),Zip Code,Anaplasmosis,Lyme,Erlichia,Heartworm
8/23/2018,Bernese Mountain Dog,37.8,21036,Negative,Negative,Negative,Negative
8/23/2018,Boxer,21,21044,Negative,Positive,Positive,Negative
8/22/2018,Labrador Retriever,33.4,21044,Negative,Negative,Negative,Negative
8/22/2018,Bichon,8.8,21737,Negative,Negative,Negative,Negative
8/22/2018,Shiba Inu,21.9,21784,Negative,Negative,Negative,Negative
8/22/2018,Golden doodle,28.3,21042,Negative,Negative,Negative,Negative
8/22/2018,Golden doodle,18,21042,Negative,Negative,Negative,Negative
8/22/2018,Beagle Mix,14.3,21042,Negative,Negative,Negative,Negative
8/21/2018,Mini Golden doodle,5.71,21737,Negative,Negative,Negative,Negative
8/21/2018,Boxer,36.3,21122,Negative,Positive,Negative,Negative
8/21/2018,Portuguese Water Dog,28.5,20759,Negative,Negative,Negative,Negative
8/20/2018,Beagle,9.4,21045,Negative,Positive,Negative,Negative
8/20/2018,Beagle,9.4,21045,Negative,Positive,Negative,Negative
8/20/2018,Boxer Mix,29.1,21029,Negative,Negative,Negative,Negative
8/20/2018,Labrador Retriever,32.1,21042,Negative,Negative,Negative,Negative
8/18/2018,Labrador Retriever Mix,34,21738,Negative,Negative,Negative,Negative
8/18/2018,Bull Mastiff,69.4,21737,Negative,Negative,Negative,Negative
8/18/2018,Coton de Tulear,5.7,21738,Negative,Negative,Negative,Negative
8/18/2018,German Shepherd,39.5,21042,Negative,Negative,Negative,Negative
8/17/2018,Jack Russel Terrier,8.9,21042,Negative,Negative,Negative,Negative
8/17/2018,Labrador Retriever Mix,6.4,21043,Negative,Negative,Negative,Negative
8/17/2018,Labrador Retriever,31.8,21738,Negative,Negative,Negative,Negative
8/17/2018,Labrador Retriever Mix,15.9,21738,Negative,Negative,Negative,Negative
8/17/2018,Treeing Walker Coonhound,24,21042,Negative,Negative,Positive,Negative
8/17/2018,Jack Russel Terrier,10.2,21042,Negative,Negative,Negative,Negative
8/17/2018,Labrador Retriever Mix,30.7,21043,Negative,Negative,Negative,Negative
8/16/2018,Boxer Mix,34.2,21036,Negative,Negative,Negative,Negative
8/16/2018,Italian Greyhound,7.3,21108,Negative,Negative,Negative,Negative
8/16/2018,Cavanese,7.2,21075,Negative,Negative,Negative,Negative
8/15/2018,Shih Tzu,6,21797,Negative,Negative,Negative,Negative
8/15/2018,Maltipoo,7.5,21044,Negative,Negative,Negative,Negative
8/15/2018,French Bulldog,10.8,21794,Negative,Negative,Negative,Negative
8/14/2018,Rat Terrier,7,21036,Negative,Negative,Negative,Negative
8/14/2018,Morkie,3.27,21784,Negative,Negative,Negative,Negative
8/14/2018,Sheltie,11.4,21045,Negative,Negative,Negative,Negative
8/14/2018,Chihuahua Mix,4.19,21044,Negative,Negative,Negative,Negative
8/14/2018,Hound Mix,14.6,20876,Negative,Negative,Negative,Negative
8/13/2018,Pitbull,24.8,20872,Negative,Negative,Negative,Negative
8/13/2018,Golden Retriever,36.29,21036,Negative,Negative,Negative,Negative
8/13/2018,Golden Retriever,40,21794,Negative,Negative,Negative,Negative
8/13/2018,Great Dane,54,21036,Negative,Negative,Negative,Negative
8/13/2018,Wheaton Terrier,17.1,21029,Negative,Negative,Negative,Negative
8/13/2018,Wheaton Terrier,17.1,21029,Negative,Negative,Negative,Negative
8/13/2018,Papillion,8.5,21044,Negative,Negative,Negative,Negative
8/13/2018,Wheaton Terrier,17.1,21029,Negative,Negative,Negative,Negative
8/13/2018,Border Collie,19.5,21042,Negative,Negative,Negative,Negative
8/13/2018,Golden Retriever,27.4,21044,Negative,Negative,Negative,Negative
8/13/2018,Great Dane,43.2,21042,Positive,Negative,Negative,Negative
8/11/2018,Lhasa Apso,6.3,21738,Negative,Negative,Negative,Negative
8/11/2018,Chihuahua Mix,3.3,20777,Negative,Negative,Negative,Negative
8/11/2018,Shih Tzu Mix,7.2,21163,Negative,Negative,Negative,Negative
8/10/2018,Labrador Retriever Mix,19.5,21036,Negative,Negative,Negative,Negative
8/10/2018,Pug/Cocker Spaniel,15.2,21036,Negative,Negative,Negative,Negative
8/10/2018,Schnoodle,10,21737,Negative,Negative,Negative,Negative
8/10/2018,Golden doodle,30.12,21043,Negative,Negative,Negative,Negative
8/10/2018,Poodle,29.5,21044,Negative,Negative,Negative,Negative
8/10/2018,Yorkipoo,6.1,21029,Negative,Negative,Negative,Negative
8/10/2018,Treeing Walker Coonhound,23.59,21738,Negative,Negative,Negative,Negative
8/9/2018,Labrador Retriever,42.3,21104,Negative,Negative,Negative,Negative
8/9/2018,Labrador Retriever Mix,24,21036,Negative,Negative,Negative,Negative
8/9/2018,Airedale Terrier,19.1,21044,Negative,Negative,Negative,Negative
8/9/2018,Golden Retriever,42.8,21044,Negative,Negative,Negative,Negative
8/8/2018,Shih Tzu,7.6,21784,Positive,Negative,Negative,Negative
8/8/2018,Cavalier King Charles Spaniel,8.7,21042,Negative,Negative,Negative,Negative
8/8/2018,Labrador Retriever Mix,29.9,21042,Negative,Negative,Negative,Negative
8/8/2018,Labrador Retriever,32.1,21738,Positive,Negative,Negative,Negative
8/8/2018,Labrador Retriever Mix,23.4,21036,Negative,Negative,Negative,Negative
8/8/2018,Corgi,14.4,21029,Negative,Negative,Negative,Negative
8/8/2018,Mini Poodle,4.15,21044,Negative,Negative,Negative,Negative
8/8/2018,Labrador Retriever Mix,17.4,21158,Negative,Negative,Negative,Negative
8/8/2018,Great Pyrenes,20.6,21737,Negative,Negative,Negative,Negative
8/8/2018,Golden Retriever Mix,32.7,21737,Negative,Negative,Positive,Negative
8/7/2018,Weimaraner,27.1,21036,Negative,Negative,Negative,Negative
8/7/2018,Belgian Mallinois,19.5,21794,Negative,Negative,Negative,Negative
8/7/2018,Mixed,13.5,21228,Negative,Positive,Negative,Negative
8/7/2018,Pekingese,5.4,21043,Negative,Negative,Negative,Negative
8/7/2018,Peekapoo,6.1,21043,Negative,Negative,Negative,Negative
8/6/2018,Golden doodle,25,20759,Positive,Negative,Negative,Negative
8/6/2018,Husky Mix,31.2,21036,Negative,Negative,Negative,Negative
8/6/2018,Shih Tzu,7.08,21737,Negative,Negative,Negative,Negative
8/6/2018,Chihuahua,7.18,21737,Negative,Negative,Negative,Negative
8/6/2018,Chihuahua,3.11,21737,Negative,Negative,Negative,Negative
8/6/2018,Husky Mix,21.7,21074,Negative,Negative,Negative,Negative
8/6/2018,Labrador Retriever,34.2,21738,Negative,Negative,Negative,Negative
8/6/2018,Chihuahua,3,21738,Negative,Negative,Negative,Negative
8/6/2018,Yorkshire Terrier,2.79,20723,Negative,Negative,Negative,Negative
8/6/2018,Yorkshire Terrier,2.79,20723,Negative,Negative,Negative,Negative
8/6/2018,Yorkipoo,9.9,21797,Negative,Negative,Negative,Negative
8/6/2018,Yorkshire Terrier,7.3,21036,Negative,Negative,Negative,Negative
8/6/2018,Bassett Hound Mix,21.5,21104,Negative,Negative,Negative,Negative
8/4/2018,Golden Retriever,28.3,21036,Negative,Negative,Negative,Negative
8/4/2018,Cockapoo,6.7,21042,Negative,Negative,Negative,Negative
8/4/2018,Rottweiler Mix,18.5,21737,Negative,Positive,Positive,Negative
8/4/2018,Labrador Retriever Mix,31.8,21060,Negative,Positive,Negative,Negative
8/4/2018,Pomeranian ,1.8,21044,Negative,Negative,Negative,Negative
8/3/2018,Bernese Mountain Dog,38.6,21738,Negative,Negative,Negative,Negative
8/3/2018,Labrador Retriever,39.3,21042,Negative,Negative,Negative,Negative
8/3/2018,Yorkipoo,3.39,21029,Negative,Negative,Negative,Negative
8/3/2018,Schnauzer,16.6,21074,Negative,Negative,Negative,Negative
8/3/2018,Jack Russel Terrier,8.7,21736,Negative,Negative,Negative,Negative
8/3/2018,Australian Shepherd,22.8,21042,Negative,Negative,Positive,Negative
8/3/2018,Collie,38.9,21029,Negative,Negative,Negative,Negative
8/3/2018,Labrador Retriever,24.7,21042,Negative,Negative,Negative,Negative
8/3/2018,Mixed,14.6,21029,Negative,Negative,Negative,Negative
8/2/2018,Labradoodle,26.2,21042,Negative,Negative,Negative,Negative
8/2/2018,Vizsla,25.4,20759,Negative,Negative,Negative,Negative
8/1/2018,Chihuahua,3.52,21738,Negative,Negative,Negative,Negative
8/1/2018,Chihuahua,3.47,21738,Negative,Negative,Negative,Negative
8/1/2018,Labrador Retriever,36.1,21738,Negative,Negative,Negative,Negative
8/1/2018,Shepherd Mix,25.2,21784,Negative,Negative,Negative,Negative
8/1/2018,Golden Retriever Mix,35.7,21784,Negative,Negative,Negative,Negative
8/1/2018,Labrador Retriever Mix,27,21042,Negative,Negative,Negative,Negative
8/1/2018,Golden Retriever,32.9,21042,Negative,Negative,Negative,Negative
8/1/2018,American Eskimo,8.1,21042,Negative,Negative,Negative,Negative
7/31/2018,Shepherd Mix,34,21045,Negative,Negative,Negative,Negative
7/31/2018,Shepherd Mix,29,21045,Negative,Negative,Positive,Negative
7/31/2018,German Shepherd,40.5,21045,Negative,Negative,Negative,Negative
7/31/2018,Labradoodle,22,21042,Negative,Negative,Negative,Negative
7/31/2018,Pekingese,4.7,21737,Negative,Negative,Negative,Negative
7/31/2018,Cardigan Welsh Corgi,15.2,21044,Negative,Negative,Negative,Negative
7/31/2018,Pomeranian ,9.32,21797,Negative,Negative,Negative,Negative
7/31/2018,Labrador Retriever Mix,23,21042,Negative,Positive,Negative,Negative
7/31/2018,Papillion,5.4,21771,Negative,Negative,Negative,Negative
7/31/2018,Labrador Retriever Mix,26.3,21029,Negative,Negative,Negative,Negative
7/31/2018,Italian Greyhound,8.4,21784,Negative,Negative,Negative,Negative
7/30/2018,Boston Terrier,9.5,21770,Negative,Negative,Negative,Negative
7/30/2018,Husky,26.5,21029,Negative,Negative,Negative,Negative
7/30/2018,Aussiedoodle,9,21794,Negative,Negative,Negative,Negative
7/30/2018,Mini Poodle Mix,6.8,21042,Negative,Negative,Negative,Negative
7/30/2018,Rottweiler Mix,22.4,21075,Negative,Negative,Negative,Negative
7/30/2018,Labrador Retriever Mix,11.8,21075,Negative,Negative,Negative,Negative
7/30/2018,Labrador Retriever Mix,22.8,21737,Negative,Negative,Negative,Positive
7/30/2018,Italian Greyhound,5.69,21042,Negative,Negative,Negative,Negative
7/28/2018,German Shepherd,31.8,21042,Negative,Negative,Negative,Negative
7/28/2018,Cavalier King Charles Spaniel,8.8,21797,Negative,Negative,Negative,Negative
7/27/2018,Brittany Spaniel,14.6,21104,Negative,Negative,Negative,Negative
7/27/2018,Schnoodle,8.6,21046,Negative,Negative,Negative,Negative
7/27/2018,French Bulldog,11.3,21723,Negative,Negative,Negative,Negative
7/27/2018,Labrador Retriever Mix,26.2,20723,Negative,Negative,Negative,Negative
7/27/2018,Mixed,22.6,21794,Negative,Negative,Negative,Negative
7/27/2018,Bassett Hound,21,21794,Negative,Negative,Negative,Negative
7/27/2018,Golden doodle,17.2,21043,Negative,Negative,Negative,Negative
7/27/2018,Dachshund Mix,11.3,21045,Negative,Negative,Negative,Negative
7/26/2018,Cocker Spaniel,13.6,21738,Negative,Negative,Negative,Negative
7/26/2018,Hound Mix,29.1,21042,Negative,Negative,Negative,Negative
7/26/2018,Border Collie Mix,19.5,21043,Negative,Negative,Negative,Negative
7/26/2018,Beagle,15.2,21042,Negative,Negative,Negative,Negative
7/26/2018,Beagle,13.6,21042,Negative,Negative,Negative,Negative
7/26/2018,Carin Terrier,10.6,21737,Negative,Negative,Negative,Negative
7/26/2018,Terrier Mix,16.1,21044,Negative,Negative,Negative,Negative
7/26/2018,Maltese,4.4,21737,Negative,Negative,Negative,Negative
7/25/2018,Tibetan Terrier,13.6,20777,Negative,Negative,Negative,Negative
7/25/2018,Dachshund Mix,7.7,21042,Negative,Negative,Negative,Negative
7/25/2018,German Shepherd,39.4,21784,Negative,Negative,Negative,Negative
7/24/2018,Pug Mix,8.3,21042,Negative,Negative,Negative,Negative
7/24/2018,Bassett Hound Mix,10.6,21042,Negative,Negative,Negative,Negative
7/24/2018,Golden Retriever,30.1,21738,Negative,Negative,Negative,Negative
7/24/2018,Golden Retriever,28.9,21738,Negative,Negative,Negative,Negative
7/24/2018,English Setter,27.6,21737,Negative,Negative,Negative,Negative
7/24/2018,Golden Retriever Mix,30.1,21157,Negative,Negative,Negative,Negative
7/24/2018,Labrador Retriever,34.3,21738,Negative,Negative,Negative,Negative
7/24/2018,Havana Silk,4.9,20777,Negative,Negative,Negative,Negative
7/24/2018,Dachshund,7.8,21042,Negative,Negative,Negative,Negative
7/23/2018,Coonhound,33,21036,Negative,Negative,Negative,Negative
7/23/2018,Mini Poodle Mix,6.9,21794,Negative,Negative,Negative,Negative
7/23/2018,Boxer,32.6,21029,Negative,Negative,Negative,Negative
7/23/2018,Terrier Mix,14.1,21784,Negative,Negative,Negative,Negative
7/23/2018,Beagle,9.2,21043,Negative,Negative,Negative,Negative
7/23/2018,Bichon,8.5,21042,Negative,Negative,Negative,Negative
7/23/2018,Labrador Retriever,26.6,21029,Negative,Negative,Negative,Negative
7/21/2018,Golden Retriever,37.5,21738,Negative,Negative,Negative,Negative
7/20/2018,Australian Shepherd,30.4,21048,Negative,Negative,Negative,Negative
7/20/2018,Husky,33.9,21045,Negative,Negative,Negative,Negative
7/20/2018,Labrador Retriever,33.3,21738,Negative,Negative,Negative,Negative
7/20/2018,Poodle,21.6,21737,Negative,Negative,Negative,Negative
7/20/2018,Labradoodle,17.69,20872,Negative,Negative,Negative,Negative
7/20/2018,Doberman,33.3,21042,Negative,Negative,Negative,Negative
7/20/2018,Pomeranian ,7.2,21043,Negative,Negative,Negative,Negative
7/20/2018,Pitbull,25.7,21784,Negative,Negative,Negative,Negative
7/20/2018,Pitbull Mix,37.8,21036,Negative,Negative,Negative,Negative
7/20/2018,Dachshund,8.1,21737,Negative,Negative,Negative,Negative
7/20/2018,English Bulldog,23.5,21042,Negative,Positive,Negative,Negative
7/19/2018,West Highland Terrier,11.7,21738,Negative,Negative,Negative,Negative
7/19/2018,Australian Shepherd Mix,23,21797,Negative,Negative,Negative,Negative
7/19/2018,Golden Retriever,33.2,21738,Negative,Negative,Negative,Negative
7/19/2018,Irish Terrier,12.84,21029,Negative,Negative,Negative,Negative
7/19/2018,Labradoodle,23.7,20777,Negative,Negative,Negative,Negative
7/19/2018,Labradoodle,40.8,20777,Negative,Negative,Negative,Negative
7/19/2018,Labrador Retriever,29.2,21737,Negative,Negative,Negative,Negative
7/19/2018,Morkie,4.7,21737,Negative,Negative,Negative,Negative
7/19/2018,Mastiff,78.9,21044,Negative,Negative,Negative,Negative
7/19/2018,Labrador Retriever,32.7,21044,Negative,Negative,Negative,Negative
7/19/2018,Sheltie Mix,21.9,21797,Negative,Negative,Negative,Negative
7/19/2018,Schnauzer,7.8,21157,Negative,Negative,Negative,Negative
7/19/2018,American Eskimo,13.7,21042,Negative,Negative,Negative,Negative
7/19/2018,Puggle,18.7,21738,Negative,Negative,Negative,Negative
7/18/2018,Lhasa Apso,8.04,21158,Negative,Negative,Negative,Negative
7/18/2018,Lhasa Apso,9.14,21158,Negative,Negative,Negative,Negative
7/18/2018,Shepherd Mix,25.8,21042,Negative,Negative,Negative,Negative
7/18/2018,Pointer Mix,22.09,21042,Negative,Negative,Negative,Negative
7/18/2018,Basenji,18,21738,Negative,Negative,Negative,Negative
7/18/2018,Havanese,4.08,21044,Negative,Negative,Negative,Negative
7/18/2018,Beagle Mix,18.6,21045,Negative,Negative,Positive,Negative
7/18/2018,Cavachon,8.1,21044,Negative,Negative,Negative,Negative
7/18/2018,Australian Cattle Dog,22.5,21723,Negative,Negative,Negative,Negative
7/18/2018,Poodle,22.8,21738,Negative,Negative,Negative,Negative
7/18/2018,Collie Mix,28.4,21042,Negative,Negative,Negative,Negative
7/17/2018,Labrador Retriever Mix,31.5,21794,Negative,Negative,Negative,Negative
7/17/2018,Mini Poodle,6.53,21042,Negative,Negative,Negative,Negative
7/17/2018,Husky Mix,32.9,21042,Negative,Negative,Negative,Negative
7/17/2018,Chihuahua Mix,4.47,21036,Negative,Negative,Negative,Negative
7/17/2018,Labrador Retriever,49.1,21044,Negative,Negative,Negative,Negative
7/16/2018,Boxer,30.5,21794,Negative,Negative,Negative,Negative
7/16/2018,Sheltie,12.2,21738,Positive,Negative,Negative,Negative
7/16/2018,Beagle Mix,22.8,21042,Negative,Negative,Negative,Negative
7/14/2018,Cocker Spaniel,13.3,21044,Negative,Negative,Negative,Negative
7/14/2018,Pembroke Welsh Corgi,9.2,21044,Negative,Negative,Negative,Negative
7/14/2018,Yorkshire Terrier,3.31,21797,Negative,Negative,Negative,Negative
7/14/2018,Mini Poodle,4.4,21042,Negative,Negative,Negative,Negative
7/14/2018,Shepherd Mix,16.5,21042,Negative,Negative,Negative,Negative
7/13/2018,Cockapoo,6.48,21043,Negative,Negative,Negative,Negative
7/13/2018,Cockapoo,11.47,21043,Negative,Negative,Negative,Negative
7/13/2018,Labrador Retriever,20.1,20003,Negative,Negative,Negative,Negative
7/13/2018,Morkie,4.9,21794,Negative,Negative,Negative,Negative
7/13/2018,Chihuahua Mix,2.24,21163,Negative,Negative,Positive,Negative
7/12/2018,Labrador Retriever,35.1,21797,Negative,Negative,Negative,Negative
7/12/2018,Mastiff Mix,63.1,21797,Negative,Negative,Negative,Negative
7/12/2018,Yorkipoo,7.6,21042,Negative,Negative,Negative,Negative
7/12/2018,Boxer,30.5,21157,Negative,Negative,Negative,Negative
7/12/2018,Labrador Retriever,37.3,21209,Negative,Negative,Negative,Negative
7/12/2018,Golden Retriever Mix,24.6,21042,Positive,Negative,Negative,Negative
7/12/2018,Husky Mix,33.2,20794,Negative,Negative,Negative,Negative
7/12/2018,Beagle Mix,19.8,21029,Negative,Negative,Negative,Negative
7/11/2018,Great Dane Mix,42,21036,Negative,Negative,Positive,Negative
7/11/2018,Bichon,7.8,21042,Negative,Negative,Negative,Negative
7/11/2018,Weimaraner,30.1,21737,Negative,Negative,Negative,Negative
7/11/2018,Pomeranian ,2.27,20794,Negative,Negative,Negative,Negative
7/11/2018,Great Dane,74.5,21036,Negative,Negative,Negative,Negative
7/10/2018,Shepherd Mix,40.8,19938,Negative,Negative,Negative,Negative
7/10/2018,Poodle,22.1,21029,Negative,Negative,Negative,Negative
7/10/2018,Labrador Retriever,38.7,21090,Negative,Negative,Negative,Negative
7/10/2018,Pitbull Mix,34.6,21044,Negative,Positive,Negative,Negative
7/9/2018,Labrador Retriever Mix,34.6,21784,Negative,Negative,Negative,Negative
7/9/2018,Maltese,2.28,21794,Negative,Negative,Negative,Negative
7/9/2018,Sheltie,15.4,21737,Negative,Negative,Negative,Negative
7/9/2018,Mixed,19.6,21044,Negative,Negative,Negative,Negative
7/9/2018,Shepherd Mix,31.1,21044,Positive,Negative,Negative,Negative
7/9/2018,Yorkshire Terrier,3.4,21737,Negative,Negative,Negative,Negative
7/9/2018,Norwegian Elkhound,14.7,21042,Negative,Negative,Negative,Negative
7/9/2018,Sheltie,20.8,21797,Negative,Negative,Positive,Negative
7/9/2018,Bernese Mountain Dog,40.2,21737,Negative,Negative,Negative,Negative
7/7/2018,Shihpoo,7.67,21104,Negative,Negative,Negative,Negative
7/7/2018,Shihpoo,6.6,21104,Positive,Negative,Negative,Negative
7/7/2018,Labrador Retriever,37.8,21784,Negative,Negative,Negative,Negative
7/6/2018,Cocker Spaniel,12.4,20833,Negative,Negative,Negative,Negative
7/6/2018,French Bulldog,14.3,21738,Negative,Negative,Negative,Negative
7/6/2018,Mixed,42.9,21042,Negative,Negative,Negative,Negative
7/6/2018,Mastiff Mix,34,21216,Negative,Negative,Negative,Negative
7/6/2018,Golden Retriever Mix,27.4,21797,Negative,Negative,Negative,Negative
7/6/2018,Labrador Retriever,33.3,20723,Negative,Negative,Negative,Negative
7/6/2018,Cockapoo,7.06,21794,Negative,Negative,Negative,Negative
7/6/2018,Shih Tzu,5,21797,Negative,Negative,Negative,Negative
7/6/2018,Border Collie Mix,24.3,21036,Negative,Negative,Negative,Negative
7/5/2018,Australian Cattle Dog,19.3,217387,Negative,Negative,Negative,Negative
7/5/2018,Cockapoo,6.67,21784,Negative,Negative,Negative,Negative
7/5/2018,Mini Doberman Pinscher,12.3,21738,Negative,Negative,Negative,Negative
7/5/2018,Cocker Spaniel Mix,18,21029,Negative,Negative,Negative,Negative
7/5/2018,Silky Terrier,3.3,21029,Negative,Negative,Negative,Negative
7/5/2018,Belgian Mallinois,28,21144,Negative,Negative,Negative,Negative
7/5/2018,Weimaraner,26.2,21144,Negative,Negative,Negative,Negative
7/5/2018,Labrador Retriever Mix,22.7,21784,Negative,Negative,Negative,Negative
7/5/2018,Labradoodle,38.2,20759,Negative,Negative,Negative,Negative
7/5/2018,Border Collie Mix,24.1,21042,Negative,Negative,Negative,Negative
7/5/2018,Terrier Mix,6.9,21737,Negative,Negative,Negative,Negative
7/5/2018,Golden Retriever,37.3,21799,Negative,Negative,Negative,Negative
7/3/2018,Australian Shepherd Mix,25.5,20707,Negative,Positive,Negative,Negative
7/3/2018,Labrador Retriever,41.9,21036,Negative,Negative,Negative,Negative
7/3/2018,English Labrador Retriever,43.3,20777,Positive,Negative,Negative,Negative
7/3/2018,Shepherd Mix,12.6,21075,Negative,Negative,Positive,Negative
7/3/2018,Labrador Retriever Mix,40.37,21797,Negative,Negative,Negative,Negative
7/2/2018,Shepherd Mix,30,21043,Negative,Negative,Negative,Negative
7/2/2018,Pomeranian ,5.44,21738,Negative,Negative,Negative,Negative
7/2/2018,English Bulldog,29.9,21045,Negative,Negative,Negative,Negative
7/2/2018,Labrador Retriever,31,21784,Negative,Negative,Negative,Negative
7/2/2018,Labrador Retriever,27.5,21784,Negative,Negative,Negative,Negative
7/2/2018,German Shorthair Pointer,28.7,21784,Positive,Negative,Negative,Negative
7/2/2018,German Shorthair Pointer,31.4,21784,Positive,Negative,Negative,Negative
7/2/2018,Labrador Retriever Mix,16.5,21036,Negative,Negative,Negative,Negative
7/2/2018,Yorkshire Terrier,1.78,21045,Negative,Negative,Negative,Negative
7/2/2018,American Indian Dog,25.9,21029,Negative,Positive,Negative,Negative
7/2/2018,Chihuahua Mix,5.25,21738,Negative,Negative,Negative,Negative
7/2/2018,Labrador Retriever Mix,21.68,21042,Negative,Negative,Negative,Negative
6/30/2018,Golden Retriever,26.7,21043,Negative,Negative,Negative,Negative
6/30/2018,Hound Mix,21,21042,Negative,Negative,Negative,Negative
6/30/2018,Beagle Mix,19.5,21042,Negative,Positive,Negative,Negative
6/29/2018,Doberman Mix,22.9,21737,Negative,Negative,Negative,Negative
6/29/2018,Labrador Retriever Mix,22.9,21029,Negative,Negative,Negative,Negative
6/29/2018,Golden Retriever,32.1,21044,Negative,Negative,Negative,Negative
6/29/2018,Shorkie,6.1,21738,Negative,Negative,Negative,Negative
6/29/2018,Cavalier King Charles Spaniel,12.9,21044,Negative,Negative,Negative,Negative
6/29/2018,Mini Poodle Mix,4.9,21201,Negative,Negative,Negative,Negative
6/29/2018,Mixed,14.5,21738,Negative,Negative,Negative,Negative
6/28/2018,Boxer,32.6,21036,Negative,Negative,Negative,Negative
6/28/2018,Pug,9.8,21286,Negative,Negative,Negative,Negative
6/28/2018,Shih Tzu,6.89,21794,Negative,Negative,Negative,Negative
6/28/2018,Yorkipoo,8,21797,Negative,Negative,Negative,Negative
6/28/2018,Sheltie,18.3,21737,Negative,Negative,Negative,Negative
6/28/2018,Havanese,5.2,21044,Negative,Negative,Negative,Negative
6/28/2018,Border Collie Mix,15,20723,Negative,Negative,Negative,Negative
6/28/2018,Border Collie Mix,36.8,20832,Negative,Negative,Negative,Negative
6/28/2018,Golden Retriever,37,21797,Negative,Negative,Negative,Negative
6/28/2018,West Highland Terrier,11.2,21036,Negative,Negative,Negative,Negative
6/28/2018,Yorkichon,2.71,21771,Negative,Negative,Negative,Negative
6/27/2018,Bluetick Coonhound,24.5,21029,Negative,Negative,Negative,Negative
6/27/2018,Greater Swiss Mountain Dog,44.9,21029,Negative,Negative,Negative,Negative
6/27/2018,German Shepherd,42.9,21042,Negative,Negative,Negative,Negative
6/27/2018,Jack Russel Terrier,5.8,21737,Negative,Negative,Negative,Negative
6/27/2018,Boxer Mix,27,21797,Negative,Negative,Negative,Negative
6/26/2018,Beagle,20.5,21784,Negative,Negative,Negative,Negative
6/26/2018,Labrador Retriever,37.4,21794,Negative,Negative,Negative,Negative
6/26/2018,Golden doodle,25.8,21737,Negative,Negative,Negative,Negative
6/26/2018,Sheltie,14.6,21738,Negative,Negative,Negative,Negative
6/26/2018,Dachshund,5.9,21042,Negative,Negative,Negative,Negative
6/26/2018,Shepherd Mix,21.7,21737,Negative,Negative,Negative,Negative
6/26/2018,Labrador Retriever,28,21737,Negative,Negative,Negative,Negative
6/26/2018,Parson Russel Terrier,7.3,21738,Negative,Negative,Negative,Negative
6/25/2018,Labrador Retriever,44.5,21797,Negative,Negative,Negative,Negative
6/25/2018,Labrador Retriever,43,20777,Negative,Negative,Negative,Negative
6/25/2018,Labrador Retriever Mix,35.2,21794,Negative,Negative,Negative,Negative
6/25/2018,German Shepherd,38.8,21026,Negative,Negative,Negative,Negative
6/25/2018,Maltese,4.7,21029,Negative,Negative,Negative,Negative
6/25/2018,Cavachon,10.9,21029,Negative,Negative,Negative,Negative
6/25/2018,Cavachon,12.6,21029,Negative,Negative,Negative,Negative
6/25/2018,Poodle,11.29,21723,Negative,Negative,Negative,Negative
6/25/2018,Chihuahua Mix,9.8,21042,Negative,Negative,Negative,Negative
6/25/2018,Boston Terrier,8.7,21042,Negative,Negative,Negative,Negative
6/25/2018,Cavalier King Charles Spaniel,8.8,21029,Negative,Negative,Negative,Negative
6/25/2018,Cockapoo,8.5,21046,Negative,Negative,Negative,Negative
6/23/2018,Labrador Retriever Mix,21.9,21797,Negative,Negative,Negative,Negative
6/23/2018,Border Terrier,9.9,21797,Negative,Negative,Negative,Negative
6/23/2018,Shih Tzu,5.7,21163,Negative,Negative,Negative,Negative
6/23/2018,Golden doodle,11.9,21036,Negative,Negative,Negative,Negative
6/22/2018,Airedale Terrier,27,21737,Negative,Negative,Negative,Negative
6/22/2018,German Shepherd,38.7,21043,Negative,Negative,Negative,Negative
6/22/2018,Jack Russel Terrier,12,21738,Negative,Negative,Negative,Negative
6/22/2018,Samoyed,38.2,21042,Negative,Negative,Negative,Negative
6/22/2018,Mini Poodle Mix,4,21042,Negative,Negative,Negative,Negative
6/22/2018,Great Pyrenes Mix,33.8,21036,Negative,Negative,Negative,Negative
6/21/2018,Pitbull Mix,25.2,21765,Negative,Negative,Negative,Negative
6/21/2018,Labradoodle,26.2,21042,Negative,Negative,Negative,Negative
6/21/2018,Golden Retriever,31.9,21738,Negative,Negative,Negative,Negative
6/21/2018,Golden Retriever,32.5,21036,Negative,Negative,Negative,Negative
6/21/2018,Mini Doberman Pinscher,7.26,21738,Negative,Negative,Negative,Negative
6/21/2018,German Shepherd,39,21784,Negative,Negative,Negative,Negative
6/21/2018,German Wirehair Pointer,39.6,21042,Positive,Negative,Negative,Negative
6/21/2018,Labrador Retriever,23.1,21042,Negative,Negative,Negative,Negative
6/21/2018,Bichon,6.8,21044,Negative,Positive,Negative,Negative
6/20/2018,Maltipoo,7.2,21738,Negative,Negative,Negative,Negative
6/20/2018,German Shepherd,34.8,21042,Positive,Negative,Negative,Negative
6/20/2018,Labrador Retriever,38.6,21043,Negative,Negative,Negative,Negative
6/20/2018,Jack Russel Terrier,8.18,21045,Negative,Negative,Negative,Negative
6/20/2018,Labrador Retriever,45.3,20723,Negative,Negative,Negative,Negative
6/20/2018,Shichon,6.3,21045,Negative,Negative,Negative,Negative
6/20/2018,Chihuahua Mix,7.2,21029,Negative,Negative,Negative,Negative
6/20/2018,Yorkshire Terrier,4.17,21797,Positive,Negative,Negative,Negative
